기준년월,지역코드,통합시군구코드,지원센터코드,시설유형명,시설단체분류코드,이용금액,이용건수,시설단체수
201809,부산,03000010,S03501,이용시설,복지관,4281599.9,24,5
201809,부산,03000010,S03501,이용시설,무료급식소,2822080.29,20,4
201809,부산,03000010,S03501,생활시설,정신요양시설,2738586.84,2,1
201809,부산,03000010,S03501,생활시설,장애인시설,356399.84,6,3
201809,부산,03000010,S03501,생활시설,아동시설,905000,4,1
201809,부산,03000010,S03501,생활시설,노인시설,901300.05,6,1
201809,부산,03000011,S03601,이용시설,복지관,467871.4,1,1
201809,부산,03000011,S03601,이용시설,지역아동센터,4360991.39,38,5
201809,부산,03000011,S03601,이용시설,기타이용시설,350158.4,1,1
201809,부산,03000011,S03601,기타시설,종교사회단체,288880.68,1,1
201809,부산,03000011,S03601,이용시설,무료급식소,3010456.54,31,5
201809,부산,03000012,S03701,기타시설,기타,979577.94,136,1
201809,부산,03000012,S03701,이용시설,기타이용시설,1487317.11,10,2
201809,부산,03000012,S03701,이용시설,지역아동센터,2330478.68,54,2
201809,부산,03000012,S03701,이용시설,복지관,430909.19,7,1
201809,부산,03000012,S03701,이용시설,무료급식소,1262377.22,146,1
201809,부산,03000012,S03701,생활시설,기타생활시설,996686,155,1
201809,부산,03000012,S03701,생활시설,청소년쉼터,2386683.58,164,2
201809,부산,03000012,S03701,생활시설,장애인시설,107546.4,1,1
201809,부산,03000012,S03701,생활시설,부랑인시설,5433429.62,177,1
201809,부산,03000013,S03801,생활시설,부랑인시설,1573374.96,1,1
201809,부산,03000013,S03801,이용시설,복지관,742200.72,3,1
201809,부산,03000013,S03801,이용시설,지역아동센터,7458362.92,29,5
201809,부산,03000013,S03801,이용시설,기타이용시설,1022499.76,27,4
201809,부산,03000013,S03801,기타시설,기타법인단체,236800.03,6,1
201809,부산,03000013,S03801,생활시설,여성시설,382300.2,3,1
201809,부산,03000013,S03801,생활시설,장애인시설,220100.18,2,1
201809,부산,03000013,S03801,생활시설,정신요양시설,1449149.85,10,1
201809,부산,03000013,S03801,이용시설,무료급식소,1043999.7,17,3
201809,부산,03000014,S03901,이용시설,재가복지센터,1679525.17,34,2
201809,부산,03000014,S03901,이용시설,무료급식소,856612.65,21,1
201809,부산,03000014,S03901,생활시설,노인시설,1448962.01,12,1
201809,부산,03000014,S03901,이용시설,지역아동센터,4950955.24,1,1
201809,부산,03000100,S04101,생활시설,아동시설,224415.41,6,2
201809,부산,03000100,S04101,이용시설,지역아동센터,263984.55,7,2
201809,부산,03000004,S38501,이용시설,재가복지센터,259435.8,1,1
201809,부산,03000004,S38501,기타시설,기타법인단체,3237925,15,11
201809,부산,03000004,S38501,이용시설,지역아동센터,174166.77,1,1
201809,부산,03000004,S38501,생활시설,아동시설,433602.57,2,1
201809,부산,03000006,S40001,이용시설,무료급식소,1642998.9,9,2
201809,부산,03000009,S40201,이용시설,무료급식소,3967668.24,55,3
201809,부산,03000009,S40201,생활시설,기타생활시설,1115333.07,13,1
201809,부산,03000009,S40201,생활시설,장애인시설,361436.2,1,1
201809,부산,03000009,S40201,생활시설,노인시설,1760170.58,22,1
201809,부산,03000009,S40201,생활시설,결핵한센인시설,361436.2,1,1
201809,부산,03000009,S40201,기타시설,기타,361436.2,1,1
201809,부산,03000009,S40201,이용시설,복지관,361436.2,1,1
201809,부산,03000009,S40201,이용시설,기타이용시설,1295372.68,8,4
201809,부산,03000009,S40201,이용시설,지역아동센터,1703841.92,8,5
201809,부산,03000002,S40301,이용시설,복지관,610000,2,2
201809,부산,03000002,S40301,생활시설,여성시설,856000,7,4
201809,부산,03000002,S40301,이용시설,무료급식소,450000,1,1
201809,부산,03000002,S40301,이용시설,기타이용시설,446500,3,2
201809,부산,03000002,S40301,이용시설,지역아동센터,1170100.33,2,2
201809,부산,03000002,S40301,이용시설,재가복지센터,300000,1,1
201809,부산,03000007,S48201,생활시설,아동시설,304317.72,3,1
201809,부산,03000007,S48201,이용시설,지역아동센터,4218877.45,14,5
201809,부산,03000007,S48201,이용시설,복지관,3977192.07,43,2
201809,부산,03000005,S50701,기타시설,기타법인단체,5673802.08,1,1
201809,부산,03000005,S50701,이용시설,지역아동센터,3609275.31,10,7
201809,부산,03000005,S50701,이용시설,복지관,1711.2,1,1
201809,부산,03000005,S50701,이용시설,무료급식소,40600531.08,72,2
201809,부산,03000014,S58201,이용시설,지역아동센터,13894901.21,38,9
201809,부산,03000015,S63301,이용시설,기타이용시설,60652.6,3,3
201809,부산,03000015,S63301,이용시설,지역아동센터,108000,6,6
201809,부산,03000015,S63301,이용시설,복지관,1839414.35,42,1
201809,부산,03000015,S63301,이용시설,무료급식소,365201.39,6,1
201809,부산,03000015,S63301,기타시설,기타법인단체,333652.42,7,1
201809,부산,03000015,S63301,생활시설,정신요양시설,101700.3,2,1
201809,부산,03000100,S63901,이용시설,지역아동센터,10488364.74,30,4
201809,부산,03000013,S64701,이용시설,기타이용시설,3015911.93,4,1
201809,부산,03000012,S64801,이용시설,무료급식소,22683259.99,8,1
201809,부산,03000012,S64801,이용시설,지역아동센터,700758.72,2,1
201810,부산,03000001,S02601,기타시설,기타법인단체,2272731.55,197,2
201810,부산,03000001,S02601,이용시설,무료급식소,807409.67,73,1
201810,부산,03000001,S02601,이용시설,복지관,1347557.44,53,1
201810,부산,03000001,S02601,이용시설,재가복지센터,807409.67,73,1
201810,부산,03000001,S02601,이용시설,지역아동센터,3891719.59,293,5
201810,부산,03000001,S02601,이용시설,기타이용시설,5506538.93,439,7
201810,부산,03000002,S02701,기타시설,기타법인단체,841000.3,3,2
201810,부산,03000002,S02701,기타시설,종교사회단체,337100,2,1
201810,부산,03000002,S02701,기타시설,기타,239000,1,1
201810,부산,03000002,S02701,생활시설,노인시설,12359999.84,6,2
201810,부산,03000002,S02701,생활시설,여성시설,1639100.12,3,2
201810,부산,03000002,S02701,생활시설,한부모가족시설,2187501.35,7,3
201810,부산,03000002,S02701,이용시설,무료급식소,4132502.38,10,5
201810,부산,03000002,S02701,이용시설,복지관,836201.6,1,1
201810,부산,03000002,S02701,이용시설,재가복지센터,1309800,3,1
201810,부산,03000002,S02701,이용시설,기타이용시설,2376702,5,4
201810,부산,03000003,S02801,이용시설,무료급식소,2091499.84,12,4
201810,부산,03000003,S02801,이용시설,기타이용시설,2114900.36,17,3
201810,부산,03000003,S02801,이용시설,지역아동센터,586300.1,5,1
201810,부산,03000003,S02801,이용시설,재가복지센터,734446.46,7,1
201810,부산,03000003,S02801,기타시설,기타법인단체,700000,1,1
201810,부산,03000003,S02801,이용시설,복지관,810762.51,11,1
201810,부산,03000005,S03001,이용시설,재가복지센터,7620637.96,9,4
201810,부산,03000005,S03001,기타시설,기타법인단체,239900.01,1,1
201810,부산,03000005,S03001,이용시설,무료급식소,414955.2,1,1
201810,부산,03000005,S03001,이용시설,복지관,1658465.06,2,1
201810,부산,03000005,S03001,이용시설,지역아동센터,9590550.75,11,6
201810,부산,03000006,S03101,이용시설,무료급식소,34983989.26,21,2
201810,부산,03000006,S03101,생활시설,노인시설,1048000,2,1
201810,부산,03000006,S03101,이용시설,재가복지센터,170800.14,5,1
201810,부산,03000006,S03101,이용시설,지역아동센터,4163394.75,7,4
201810,부산,03000006,S03101,이용시설,기타이용시설,2143900.04,2,1
201810,부산,03000006,S03101,이용시설,복지관,947901.6,2,1
201810,부산,03000007,S03201,생활시설,장애인시설,441300.38,10,3
201810,부산,03000007,S03201,이용시설,기타이용시설,7133798.9,41,5
201810,부산,03000007,S03201,이용시설,지역아동센터,8431106.32,80,10
201810,부산,03000007,S03201,이용시설,재가복지센터,844699.27,9,1
201810,부산,03000007,S03201,이용시설,복지관,1255900.13,6,1
201810,부산,03000007,S03201,생활시설,아동시설,109099.94,3,1
201810,부산,03000008,S03301,기타시설,기타,2999999.94,1,1
201810,부산,03000008,S03301,생활시설,노인시설,336270.36,1,1
201810,부산,03000008,S03301,이용시설,무료급식소,3911177.75,4,1
201810,부산,03000008,S03301,이용시설,복지관,240532.41,1,1
201810,부산,03000008,S03301,이용시설,지역아동센터,199584.29,1,1
201810,부산,03000008,S03301,기타시설,기타법인단체,45955157.28,7,2
201810,부산,03000009,S03401,이용시설,지역아동센터,8078318.6,92,6
201810,부산,03000009,S03401,기타시설,기타법인단체,225000,1,1
201810,부산,03000009,S03401,생활시설,노인시설,225000,1,1
201810,부산,03000009,S03401,생활시설,장애인시설,225000,1,1
201810,부산,03000009,S03401,이용시설,무료급식소,3461100.21,45,2
201810,부산,03000009,S03401,이용시설,복지관,1581200.2,9,1
201810,부산,03000009,S03401,이용시설,기타이용시설,10276851.23,98,4
201810,부산,03000010,S03501,기타시설,기타,4963776.16,14,1
201810,부산,03000010,S03501,이용시설,무료급식소,11796910.9,45,4
201810,부산,03000010,S03501,생활시설,정신요양시설,3575458.8,4,1
201810,부산,03000010,S03501,생활시설,장애인시설,1201667.97,12,3
201810,부산,03000010,S03501,생활시설,아동시설,1211525,6,2
201810,부산,03000010,S03501,생활시설,노인시설,1407830.58,4,1
201810,부산,03000010,S03501,기타시설,기타법인단체,729605.04,11,2
201810,부산,03000010,S03501,이용시설,기타이용시설,11124787.38,64,10
201810,부산,03000010,S03501,이용시설,지역아동센터,4735679.35,49,11
201810,부산,03000010,S03501,이용시설,재가복지센터,6097766.62,78,8
201810,부산,03000010,S03501,이용시설,복지관,3794005.13,36,6
201810,부산,03000011,S03601,이용시설,기타이용시설,3342363.92,31,2
201810,부산,03000011,S03601,이용시설,지역아동센터,4557720.96,52,6
201810,부산,03000011,S03601,이용시설,재가복지센터,354535.38,1,1
201810,부산,03000011,S03601,이용시설,복지관,357787.5,1,1
201810,부산,03000011,S03601,이용시설,무료급식소,4598981.17,45,6
201810,부산,03000011,S03601,기타시설,종교사회단체,310765.58,1,1
201810,부산,03000012,S03701,이용시설,기타이용시설,1519336,24,2
201810,부산,03000012,S03701,기타시설,기타,565786.46,6,1
201810,부산,03000012,S03701,생활시설,부랑인시설,5019073.16,15,1
201810,부산,03000012,S03701,생활시설,장애인시설,245700.24,2,1
201810,부산,03000012,S03701,생활시설,청소년쉼터,1295607.57,13,2
201810,부산,03000012,S03701,생활시설,기타생활시설,535464.15,11,1
201810,부산,03000012,S03701,이용시설,무료급식소,1024344.76,11,2
201810,부산,03000012,S03701,이용시설,복지관,256527.78,6,1
201810,부산,03000012,S03701,이용시설,지역아동센터,412305.98,4,2
201810,부산,03000013,S03801,생활시설,부랑인시설,1776220.96,6,1
201810,부산,03000013,S03801,기타시설,종교사회단체,189495.02,2,1
201810,부산,03000013,S03801,기타시설,기타법인단체,646298.77,11,1
201810,부산,03000013,S03801,이용시설,복지관,1653190.46,11,2
201810,부산,03000013,S03801,이용시설,지역아동센터,3623057.63,51,10
201810,부산,03000013,S03801,이용시설,무료급식소,2778075.34,35,5
201810,부산,03000013,S03801,이용시설,기타이용시설,34604230.18,48,5
201810,부산,03000013,S03801,생활시설,정신요양시설,1828104.93,13,1
201810,부산,03000013,S03801,생활시설,장애인시설,325398.62,3,1
201810,부산,03000013,S03801,생활시설,여성시설,789793.77,6,2
201810,부산,03000014,S03901,생활시설,노인시설,1312189.75,17,1
201810,부산,03000014,S03901,이용시설,무료급식소,1226554.64,22,2
201810,부산,03000014,S03901,이용시설,복지관,25000,2,1
201810,부산,03000014,S03901,이용시설,기타이용시설,358540.56,4,1
201810,부산,03000014,S03901,이용시설,지역아동센터,5800917.6,3,1
201810,부산,03000014,S03901,이용시설,재가복지센터,1576308.42,33,2
201810,부산,03000100,S04101,이용시설,지역아동센터,463299.72,10,2
201810,부산,03000100,S04101,기타시설,기타법인단체,105000,5,1
201810,부산,03000100,S04101,생활시설,아동시설,235000.08,6,2
201810,부산,03000100,S04101,이용시설,무료급식소,0,12,3
201810,부산,03000004,S38501,기타시설,기타법인단체,4941343.35,13,10
201810,부산,03000004,S38501,생활시설,아동시설,495000,1,1
201810,부산,03000004,S38501,이용시설,재가복지센터,785523.45,2,1
201810,부산,03000006,S40001,이용시설,무료급식소,2615499.75,9,2
201810,부산,03000009,S40201,이용시설,무료급식소,12679782.74,88,3
201810,부산,03000009,S40201,생활시설,결핵한센인시설,3319074.75,15,1
201810,부산,03000009,S40201,생활시설,노인시설,3521702.24,29,1
201810,부산,03000009,S40201,생활시설,기타생활시설,5761472.18,37,1
201810,부산,03000009,S40201,이용시설,복지관,3836320.53,9,1
201810,부산,03000009,S40201,이용시설,재가복지센터,3157877.76,19,1
201810,부산,03000009,S40201,이용시설,지역아동센터,2867907.03,15,3
201810,부산,03000009,S40201,이용시설,기타이용시설,11324204.2,54,5
201810,부산,03000002,S40301,이용시설,무료급식소,391618.99,3,2
201810,부산,03000002,S40301,생활시설,여성시설,58333.35,1,1
201810,부산,03000002,S40301,이용시설,지역아동센터,1811100.8,2,2
201810,부산,03000002,S40301,이용시설,기타이용시설,1252168.37,7,3
201810,부산,03000007,S48201,생활시설,아동시설,635790,3,1
201810,부산,03000007,S48201,이용시설,복지관,7984498.42,59,2
201810,부산,03000007,S48201,이용시설,지역아동센터,3849549.5,25,5
201810,부산,03000005,S50701,이용시설,무료급식소,51502607.09,63,2
201810,부산,03000005,S50701,이용시설,복지관,3057824.5,5,1
201810,부산,03000005,S50701,이용시설,지역아동센터,5015209.73,15,10
201810,부산,03000005,S50701,기타시설,기타법인단체,7158311.61,1,1
201810,부산,03000011,S51401,생활시설,기타생활시설,2357210.4,3,1
201810,부산,03000014,S58201,이용시설,지역아동센터,9949797.87,43,9
201810,부산,03000015,S63301,이용시설,기타이용시설,390904.42,8,3
201810,부산,03000015,S63301,기타시설,기타법인단체,290123.74,2,1
201810,부산,03000015,S63301,이용시설,무료급식소,92499.93,3,1
201810,부산,03000015,S63301,이용시설,복지관,2345752.45,47,1
201810,부산,03000100,S63901,이용시설,지역아동센터,6916817.56,43,4
201810,부산,03000013,S64701,이용시설,기타이용시설,11093973.79,3,1
201810,부산,03000012,S64801,이용시설,지역아동센터,983236.26,3,1
201810,부산,03000012,S64801,이용시설,무료급식소,20561296.75,14,1
201811,부산,03000001,S02601,기타시설,기타법인단체,488379.7,58,2
201811,부산,03000001,S02601,이용시설,무료급식소,244189.85,29,1
201811,부산,03000001,S02601,이용시설,복지관,635735.15,64,1
201811,부산,03000001,S02601,이용시설,재가복지센터,441349.85,31,1
201811,부산,03000001,S02601,이용시설,지역아동센터,1220949.25,145,5
201811,부산,03000001,S02601,이용시설,기타이용시설,1709328.95,203,7
201811,부산,03000002,S02701,기타시설,기타법인단체,1168798.75,3,2
201811,부산,03000002,S02701,기타시설,종교사회단체,245800,1,1
201811,부산,03000002,S02701,기타시설,기타,138300.25,1,1
201811,부산,03000002,S02701,생활시설,노인시설,6807399.32,6,2
201811,부산,03000002,S02701,생활시설,여성시설,1583100.56,2,2
201811,부산,03000002,S02701,생활시설,한부모가족시설,1615439.34,4,3
201811,부산,03000002,S02701,이용시설,무료급식소,3876013.85,7,5
201811,부산,03000002,S02701,이용시설,복지관,869199.8,1,1
201811,부산,03000002,S02701,이용시설,재가복지센터,2315053.78,2,1
201811,부산,03000002,S02701,이용시설,기타이용시설,2980513.16,5,3
201811,부산,03000003,S02801,이용시설,지역아동센터,716300.54,6,2
201811,부산,03000003,S02801,이용시설,무료급식소,109624,3,1
201811,부산,03000003,S02801,이용시설,복지관,1496039.32,16,1
201811,부산,03000003,S02801,이용시설,재가복지센터,1194840.02,10,2
201811,부산,03000005,S03001,이용시설,무료급식소,552811.35,1,1
201811,부산,03000005,S03001,이용시설,지역아동센터,11979756.86,17,10
201811,부산,03000005,S03001,이용시설,재가복지센터,4669773.17,8,4
201811,부산,03000005,S03001,이용시설,복지관,2015794.3,2,1
201811,부산,03000006,S03101,이용시설,재가복지센터,403326.5,9,1
201811,부산,03000006,S03101,생활시설,노인시설,960000,2,1
201811,부산,03000006,S03101,생활시설,아동시설,389053,4,2
201811,부산,03000006,S03101,이용시설,무료급식소,14932401.12,33,7
201811,부산,03000006,S03101,이용시설,복지관,1757051.87,6,2
201811,부산,03000006,S03101,이용시설,지역아동센터,5776410.66,18,10
201811,부산,03000006,S03101,이용시설,기타이용시설,3936956.88,10,5
201811,부산,03000007,S03201,생활시설,아동시설,147800.04,4,1
201811,부산,03000007,S03201,이용시설,기타이용시설,7623549.83,41,5
201811,부산,03000007,S03201,이용시설,지역아동센터,10302855.24,83,12
201811,부산,03000007,S03201,이용시설,재가복지센터,809597.46,8,1
201811,부산,03000007,S03201,이용시설,복지관,801400.3,3,1
201811,부산,03000007,S03201,생활시설,장애인시설,234800.11,9,2
201811,부산,03000008,S03301,이용시설,지역아동센터,236407.12,1,1
201811,부산,03000008,S03301,기타시설,기타법인단체,68314779.99,866,2
201811,부산,03000008,S03301,기타시설,종교사회단체,2986519.25,3,1
201811,부산,03000008,S03301,생활시설,노인시설,280159.32,1,1
201811,부산,03000009,S03401,이용시설,무료급식소,3296850.72,72,1
201811,부산,03000009,S03401,생활시설,청소년쉼터,579170.17,8,1
201811,부산,03000009,S03401,생활시설,아동시설,273899.82,2,1
201811,부산,03000009,S03401,기타시설,기타법인단체,4177700.31,20,1
201811,부산,03000009,S03401,이용시설,기타이용시설,8131051.14,90,2
201811,부산,03000009,S03401,이용시설,지역아동센터,3248058.28,64,2
201811,부산,03000009,S03401,이용시설,복지관,426799.8,1,1
201811,부산,03000010,S03501,이용시설,복지관,5956896.77,37,7
201811,부산,03000010,S03501,기타시설,기타,5235655.94,7,1
201811,부산,03000010,S03501,생활시설,노인시설,589100.04,6,1
201811,부산,03000010,S03501,생활시설,아동시설,1408865.37,7,2
201811,부산,03000010,S03501,생활시설,정신요양시설,3695303.94,22,1
201811,부산,03000010,S03501,생활시설,장애인시설,1944274.65,16,3
201811,부산,03000010,S03501,기타시설,기타법인단체,1025200.31,9,2
201811,부산,03000010,S03501,이용시설,무료급식소,9108826.9,49,4
201811,부산,03000010,S03501,이용시설,기타이용시설,11225809.47,67,10
201811,부산,03000010,S03501,이용시설,지역아동센터,4272367.81,30,10
201811,부산,03000010,S03501,이용시설,재가복지센터,4881081.57,66,8
201811,부산,03000011,S03601,이용시설,지역아동센터,3276129.49,36,5
201811,부산,03000011,S03601,이용시설,기타이용시설,859956.75,5,2
201811,부산,03000011,S03601,이용시설,무료급식소,4591671.33,46,6
201811,부산,03000011,S03601,기타시설,종교사회단체,1300965.56,2,1
201811,부산,03000012,S03701,생활시설,청소년쉼터,3555318.22,411,2
201811,부산,03000012,S03701,이용시설,무료급식소,2073247.32,158,2
201811,부산,03000012,S03701,이용시설,복지관,898072.74,9,1
201811,부산,03000012,S03701,기타시설,기타,368391.15,4,1
201811,부산,03000012,S03701,이용시설,지역아동센터,1124437.65,7,2
201811,부산,03000012,S03701,이용시설,기타이용시설,1772054.76,18,2
201811,부산,03000012,S03701,생활시설,부랑인시설,4094738.85,201,1
201811,부산,03000012,S03701,생활시설,장애인시설,1642047.16,189,1
201811,부산,03000012,S03701,생활시설,기타생활시설,1162010.15,150,1
201811,부산,03000013,S03801,생활시설,여성시설,689300.07,4,1
201811,부산,03000013,S03801,기타시설,기타법인단체,223500.14,6,1
201811,부산,03000013,S03801,생활시설,부랑인시설,2000,2,1
201811,부산,03000013,S03801,생활시설,정신요양시설,1933029.96,11,1
201811,부산,03000013,S03801,이용시설,무료급식소,4876000,51,4
201811,부산,03000013,S03801,이용시설,기타이용시설,709199.88,22,4
201811,부산,03000013,S03801,이용시설,복지관,805699.88,5,2
201811,부산,03000013,S03801,이용시설,지역아동센터,3383100.58,40,7
201811,부산,03000013,S03801,생활시설,장애인시설,621999.82,4,1
201811,부산,03000014,S03901,생활시설,노인시설,2934316.38,46,1
201811,부산,03000014,S03901,이용시설,무료급식소,1245987.66,29,2
201811,부산,03000014,S03901,이용시설,복지관,21717.24,3,1
201811,부산,03000014,S03901,이용시설,재가복지센터,1078018.96,24,2
201811,부산,03000014,S03901,이용시설,지역아동센터,4408198.2,2,1
201811,부산,03000014,S03901,이용시설,기타이용시설,851616.05,18,1
201811,부산,03000100,S04101,이용시설,지역아동센터,230000.05,5,2
201811,부산,03000100,S04101,기타시설,기타법인단체,108400,3,1
201811,부산,03000100,S04101,생활시설,아동시설,163999.95,3,2
201811,부산,03000004,S38501,이용시설,재가복지센터,789536.16,4,1
201811,부산,03000004,S38501,이용시설,지역아동센터,115974,1,1
201811,부산,03000004,S38501,기타시설,기타법인단체,10395951.7,45,13
201811,부산,03000004,S38501,생활시설,아동시설,979881.38,4,1
201811,부산,03000006,S40001,이용시설,무료급식소,2772799.93,10,2
201811,부산,03000009,S40201,생활시설,기타생활시설,2945899.37,30,1
201811,부산,03000009,S40201,이용시설,지역아동센터,4280003.76,26,5
201811,부산,03000009,S40201,이용시설,기타이용시설,5066250.67,39,5
201811,부산,03000009,S40201,기타시설,기타,1164641.58,6,2
201811,부산,03000009,S40201,생활시설,장애인시설,880679.74,5,1
201811,부산,03000009,S40201,생활시설,노인시설,2491325.25,25,2
201811,부산,03000009,S40201,이용시설,무료급식소,13091479.18,129,3
201811,부산,03000009,S40201,이용시설,복지관,4043388.14,16,2
201811,부산,03000009,S40201,생활시설,결핵한센인시설,1446621.76,11,1
201811,부산,03000009,S40201,이용시설,재가복지센터,1191391.48,8,1
201811,부산,03000002,S40301,이용시설,무료급식소,166000.05,1,1
201811,부산,03000002,S40301,이용시설,기타이용시설,1355196,1,1
201811,부산,03000002,S40301,생활시설,여성시설,110666.7,2,2
201811,부산,03000002,S40301,이용시설,지역아동센터,1973332.38,13,2
201811,부산,03000007,S48201,이용시설,무료급식소,31971.01,3,1
201811,부산,03000007,S48201,생활시설,아동시설,31971.01,3,1
201811,부산,03000007,S48201,이용시설,복지관,6200303.73,69,2
201811,부산,03000007,S48201,이용시설,지역아동센터,458055.2,25,5
201811,부산,03000007,S48201,이용시설,기타이용시설,127884.04,12,4
201811,부산,03000005,S50701,기타시설,기타법인단체,7753801.32,1,1
201811,부산,03000005,S50701,이용시설,지역아동센터,9159005.69,16,10
201811,부산,03000005,S50701,이용시설,복지관,459488.7,6,1
201811,부산,03000005,S50701,이용시설,무료급식소,28682377.03,36,3
201811,부산,03000014,S58201,이용시설,지역아동센터,6663368.73,26,8
201811,부산,03000015,S63301,기타시설,기타,107900.01,3,1
201811,부산,03000015,S63301,생활시설,장애인시설,169684.82,2,1
201811,부산,03000015,S63301,이용시설,무료급식소,458036.75,9,1
201811,부산,03000015,S63301,이용시설,복지관,2347635.81,36,1
201811,부산,03000015,S63301,이용시설,지역아동센터,2483838.85,37,14
201811,부산,03000015,S63301,이용시설,기타이용시설,768344.55,12,5
201811,부산,03000100,S63901,이용시설,지역아동센터,6508900.61,47,4
201811,부산,03000013,S64701,이용시설,기타이용시설,2941870.1,3,1
201811,부산,03000012,S64801,이용시설,무료급식소,12442806.3,5,1
201811,부산,03000012,S64801,이용시설,지역아동센터,836955.84,1,1
201812,부산,03000001,S02601,기타시설,기타법인단체,1074238.04,136,2
201812,부산,03000001,S02601,이용시설,무료급식소,537119.02,68,1
201812,부산,03000001,S02601,이용시설,복지관,1112011.6,98,1
201812,부산,03000001,S02601,이용시설,재가복지센터,537119.02,68,1
201812,부산,03000001,S02601,이용시설,지역아동센터,1942533.62,263,5
201812,부산,03000001,S02601,이용시설,기타이용시설,3010809.55,398,7
201812,부산,03000002,S02701,기타시설,기타법인단체,1132700.9,6,2
201812,부산,03000002,S02701,기타시설,종교사회단체,1092445.16,3,1
201812,부산,03000002,S02701,기타시설,기타,108900,1,1
201812,부산,03000002,S02701,생활시설,노인시설,6752956.64,8,2
201812,부산,03000002,S02701,생활시설,여성시설,2391372.56,4,2
201812,부산,03000002,S02701,생활시설,한부모가족시설,4113516.31,9,3
201812,부산,03000002,S02701,이용시설,무료급식소,5580728.71,11,5
201812,부산,03000002,S02701,이용시설,복지관,507099.6,1,1
201812,부산,03000002,S02701,이용시설,재가복지센터,1826843.23,3,1
201812,부산,03000002,S02701,이용시설,기타이용시설,2207809.67,5,3
201812,부산,03000003,S02801,이용시설,기타이용시설,91797.1,1,1
201812,부산,03000003,S02801,기타시설,기타법인단체,128515.94,1,1
201812,부산,03000003,S02801,이용시설,무료급식소,534902.89,7,4
201812,부산,03000003,S02801,이용시설,복지관,967046.82,10,1
201812,부산,03000003,S02801,이용시설,재가복지센터,2662397.15,14,3
201812,부산,03000003,S02801,이용시설,지역아동센터,999014.42,12,7
201812,부산,03000005,S03001,이용시설,기타이용시설,13825560,1,1
201812,부산,03000005,S03001,기타시설,기타법인단체,134000,1,1
201812,부산,03000005,S03001,기타시설,종교사회단체,13825560,1,1
201812,부산,03000005,S03001,생활시설,아동시설,174000,1,1
201812,부산,03000005,S03001,이용시설,무료급식소,17717760.79,8,6
201812,부산,03000005,S03001,이용시설,복지관,1708285.27,4,1
201812,부산,03000005,S03001,이용시설,재가복지센터,6273906.9,7,4
201812,부산,03000005,S03001,이용시설,지역아동센터,14664341.65,69,20
201812,부산,03000006,S03101,이용시설,기타이용시설,5059983.62,29,6
201812,부산,03000006,S03101,이용시설,재가복지센터,247997.06,6,1
201812,부산,03000006,S03101,이용시설,복지관,4042513,7,2
201812,부산,03000006,S03101,이용시설,무료급식소,5706984.52,6,5
201812,부산,03000006,S03101,생활시설,부랑인시설,91797.1,1,1
201812,부산,03000006,S03101,생활시설,노인시설,1181797.1,3,1
201812,부산,03000006,S03101,기타시설,기타법인단체,91797.1,1,1
201812,부산,03000006,S03101,이용시설,지역아동센터,3927924.9,7,4
201812,부산,03000007,S03201,이용시설,복지관,532800.18,2,1
201812,부산,03000007,S03201,생활시설,장애인시설,792500.9,12,2
201812,부산,03000007,S03201,이용시설,기타이용시설,8994951.23,40,5
201812,부산,03000007,S03201,이용시설,지역아동센터,14342399.43,109,12
201812,부산,03000007,S03201,이용시설,재가복지센터,645700.18,9,1
201812,부산,03000007,S03201,생활시설,아동시설,143099.97,4,1
201812,부산,03000008,S03301,이용시설,복지관,267000,1,1
201812,부산,03000008,S03301,기타시설,기타법인단체,36974162.86,5,2
201812,부산,03000008,S03301,기타시설,기타,380000.4,1,1
201812,부산,03000009,S03401,생활시설,청소년쉼터,943395.26,16,1
201812,부산,03000009,S03401,이용시설,기타이용시설,6283646.23,51,4
201812,부산,03000009,S03401,이용시설,지역아동센터,3896727.14,47,3
201812,부산,03000010,S03501,생활시설,아동시설,365000,2,1
201812,부산,03000010,S03501,이용시설,기타이용시설,13207484.62,43,8
201812,부산,03000010,S03501,이용시설,지역아동센터,6384703.11,36,7
201812,부산,03000010,S03501,이용시설,재가복지센터,6078402,71,8
201812,부산,03000010,S03501,이용시설,복지관,4250894.19,29,7
201812,부산,03000010,S03501,이용시설,무료급식소,11704216.16,51,4
201812,부산,03000010,S03501,생활시설,정신요양시설,2092823.62,2,1
201812,부산,03000010,S03501,생활시설,장애인시설,507299.73,13,3
201812,부산,03000010,S03501,기타시설,기타법인단체,389600.24,5,2
201812,부산,03000010,S03501,기타시설,기타,5559058.55,5,1
201812,부산,03000010,S03501,생활시설,노인시설,1672969.95,1,1
201812,부산,03000011,S03601,이용시설,기타이용시설,713328.26,2,1
201812,부산,03000011,S03601,기타시설,종교사회단체,498550.76,3,1
201812,부산,03000011,S03601,이용시설,무료급식소,3032069.13,13,6
201812,부산,03000011,S03601,이용시설,복지관,830294.18,2,1
201812,부산,03000011,S03601,이용시설,지역아동센터,1026136.99,15,2
201812,부산,03000012,S03701,기타시설,기타,906264.41,7,1
201812,부산,03000012,S03701,이용시설,복지관,376105.06,5,1
201812,부산,03000012,S03701,생활시설,기타생활시설,1796417.6,7,1
201812,부산,03000012,S03701,생활시설,청소년쉼터,1991067.95,19,2
201812,부산,03000012,S03701,생활시설,장애인시설,1461104.67,4,1
